row_id,language,batch_id,status,fail_reason,intent,input_preview,jsonl_line,created_at
36388,ta,574,kept,,skeptical,இது தப்புன்னு நினைக்கிறேன்,34773,2026-08-24T00:28:50Z
36389,ta,574,kept,,positive_ack,இன்னைக்கு லஞ்ச் ரொம்ப நல்லா இருந்தது,34774,2026-08-24T00:28:50Z
36390,ta,574,kept,,empathetic,முன் பணம் ரொம்ப அதிகமா இருக்கு,34775,2026-08-24T00:28:50Z
36391,ta,574,kept,,thinking,உடனே வீடு கிடைக்குமா?,34776,2026-08-24T00:28:50Z
36392,ta,574,kept,,thinking,நிச்சயமா இந்த பட்ஜெட்ல கிடைக்குமா?,34777,2026-08-24T00:28:51Z
36393,ta,574,kept,,excited,அப்படியா! ரொம்ப சந்தோஷம்,34778,2026-08-24T00:28:51Z
36394,ta,574,kept,,empathetic,வீடு ரொம்ப சின்னதா இருக்கு,34779,2026-08-24T00:28:51Z
36395,ta,574,kept,,surprised,மூணு பெட்ரூம் வீடா? நிஜமாவா?,34780,2026-08-24T00:28:51Z
36396,ta,574,kept,,thinking,தண்ணீர் வசதி சரியா இருக்குமா?,34781,2026-08-24T00:28:52Z
36397,ta,574,kept,,positive_ack,கையெழுத்து போடலாமா?,34782,2026-08-24T00:28:52Z
36398,ta,574,kept,,empathetic,ஆஃபீஸ் போக ரொம்ப நேரம் ஆகுமே,34783,2026-08-24T00:28:52Z
36399,ta,574,kept,,thinking,மின்சாரக் கட்டணம் தனித்தனியா?,34784,2026-08-24T00:28:52Z
36400,ta,574,kept,,excited,எனக்கு இந்த வீடு ரொம்ப பிடிச்சிருக்கு!,34785,2026-08-24T00:28:52Z
36401,ta,574,kept,,thinking,உரிமையாளர் ரொம்ப கண்டிப்பானவரா?,34786,2026-08-24T00:28:53Z
36402,ta,574,kept,,surprised,அடேங்கப்பா! இவ்வளவு அதிக வாடகையா?,34787,2026-08-24T00:28:53Z
36403,ta,574,kept,,empathetic,இந்த வார டெட்லைன் ரொம்ப கஷ்டமா இருக்கு,34788,2026-08-24T00:28:53Z
36404,ta,574,kept,,thinking,"மேனேஜர் இன்னும் ரிப்ளை பண்ணல, என்ன பண்றது?",34789,2026-08-24T00:28:53Z
36405,ta,574,kept,,sad_acknowledge,"நானும் முயற்சி பண்றேன், ஆனா டைம் இல்ல",34790,2026-08-24T00:28:54Z
36406,ta,574,kept,,empathetic,எல்லாரும் என்னையே குறை சொல்றாங்க,34791,2026-08-24T00:28:54Z
36407,ta,574,kept,,positive_ack,தயவுசெய்து இதை கொஞ்சம் சரி பண்ணி கொடுங்க,34792,2026-08-24T00:28:54Z
36408,ta,574,kept,,apologetic,"மன்னிச்சிடுங்க, என்னால இன்னைக்கு வர முடியாது",34793,2026-08-24T00:28:54Z
36409,ta,574,kept,,calming,எனக்கு ரொம்ப பயமா இருக்கு,34794,2026-08-24T00:28:55Z
36410,ta,574,kept,,clarifying_question,இப்போவே இதை முடிக்கணுமா?,34795,2026-08-24T00:28:55Z
36411,ta,574,kept,,sad_acknowledge,"என்னால முடியல, ரொம்ப ஸ்ட்ரெஸ்ஸா இருக்கு",34796,2026-08-24T00:28:55Z
36412,ta,574,kept,,apologetic,நான் சொன்னது புரியலையா?,34797,2026-08-24T00:28:55Z
36413,ta,574,kept,,thinking,உதவிக்கு யாரையாவது கூப்பிடுங்க,34798,2026-08-24T00:28:56Z
36414,ta,574,kept,,empathetic,எனக்கு ரொம்ப காய்ச்சலா இருக்கு.,34799,2026-08-24T00:28:56Z
36415,ta,574,kept,,thinking,நாளைக்கு காலைல ஒன்பது மணிக்கு அப்பாயிண்ட்மென்ட் கிடைக்குமா?,34800,2026-08-24T00:28:56Z
36416,ta,574,kept,,thinking,மருந்து சாப்பிடாம குணமாயிட முடியுமா?,34801,2026-08-24T00:28:56Z
36417,ta,574,kept,,surprised,என்னது! இன்னும் ரெண்டு மணி நேரமா காத்திருக்கணுமா?,34802,2026-08-24T00:28:57Z
36418,ta,574,kept,,empathetic,எனக்கு இப்பவே ரொம்ப வலிக்குது.,34803,2026-08-24T00:28:57Z
36419,ta,574,kept,,excited,டாக்டர் ரொம்ப நல்லா கவனிச்சுக்கிட்டாங்க.,34804,2026-08-24T00:28:57Z
36420,ta,574,kept,,thinking,என் ரிப்போர்ட் இன்னும் வரல.,34805,2026-08-24T00:28:57Z
36421,ta,574,kept,,thinking,இந்த மாத்திரை சாப்பிட்டா தூக்கம் வருமா?,34806,2026-08-24T00:28:57Z
36422,ta,574,kept,,agreeing,அப்படியென்றால் அடுத்த வாரம் வரட்டுமா?,34807,2026-08-24T00:28:58Z
36423,ta,574,kept,,empathetic,எனக்கு திடீர்னு மூச்சு திணறல் வருது.,34808,2026-08-24T00:28:58Z
36424,ta,574,kept,,excited,"ரொம்ப நன்றி டாக்டர், இப்ப எனக்கு நல்லா இருக்கு.",34809,2026-08-24T00:28:58Z
36425,ta,574,kept,,thinking,இந்த கிளினிக் எங்க இருக்குன்னு சொல்லுங்க.,34810,2026-08-24T00:28:58Z
36426,ta,574,kept,,empathetic,எனக்கு பயமா இருக்கு.,34811,2026-08-24T00:28:59Z
36427,ta,574,kept,,surprised,"என்னது, பீஸ் இவ்வளவு அதிகமா?",34812,2026-08-24T00:28:59Z
36428,ta,574,kept,,sad_acknowledge,எனக்கு இந்த சாப்பாடு совсем பிடிக்கல,34813,2026-08-24T00:28:59Z
36429,ta,574,kept,,apologetic,இந்த ஹோட்டல்ல வெயிட்டிங் டைம் ரொம்ப அதிகம்,34814,2026-08-24T00:29:00Z
36430,ta,574,kept,,apologetic,ஆனா எனக்கு காரமா வேண்டாம்னு சொன்னேனே,34815,2026-08-24T00:29:00Z
36431,ta,574,kept,,thinking,உங்ககிட்ட வெஜ் ஆப்ஷன்ஸ் எதுவும் இல்லையா,34816,2026-08-24T00:29:00Z
36432,ta,574,kept,,thinking,இதை எப்படி ஆர்டர் பண்றதுன்னு சொல்லுங்க,34817,2026-08-24T00:29:00Z
36433,ta,574,kept,,calming,எனக்கு ரொம்ப பசியா இருக்கு,34818,2026-08-24T00:29:01Z
36434,ta,574,kept,,apologetic,எனக்கு இந்த ஆர்டர் கேன்சல் பண்ணனும்,34819,2026-08-24T00:29:01Z
36435,ta,574,kept,,apologetic,இங்க பார்க்குறதுக்கு ரொம்ப அழுக்கா இருக்கு,34820,2026-08-24T00:29:01Z
36436,ta,574,kept,,apologetic,உங்களுக்கு தமிழ் தெரியாதா,34821,2026-08-24T00:29:01Z
36437,ta,574,kept,,apologetic,எனக்கு இன்னும் தண்ணி வரல,34822,2026-08-24T00:29:02Z
36438,ta,574,kept,,thinking,விலை ரொம்ப அதிகமா இருக்கே,34823,2026-08-24T00:29:02Z
36439,ta,574,kept,,thinking,எனக்கு சர்க்கரை நோய் இருக்கு,34824,2026-08-24T00:29:02Z
36440,ta,574,kept,,apologetic,இந்த சாப்பாடு ரொம்ப உப்பு,34825,2026-08-24T00:29:02Z
36441,ta,574,kept,,negative_ack,"இல்ல இல்ல, அங்க போக விருப்பமே இல்லை.",34826,2026-08-24T00:29:03Z
36442,ta,574,kept,,surprised,என்னது? டிக்கெட் விலை இவ்வளவு அதிகமா?,34827,2026-08-24T00:29:03Z
36443,ta,574,kept,,impatient,இன்னும் எவ்வளவு நேரம் ஆகும் சொல்லுங்க.,34828,2026-08-24T00:29:03Z
36444,ta,574,kept,,skeptical,நிச்சயமாக இது சாத்தியமில்லை என்று நினைக்கிறேன்.,34829,2026-08-24T00:29:04Z
36445,ta,574,kept,,negative_ack,"எனக்கு இது பிடிக்கவில்லை, வேறொன்று சொல்லுங்கள்.",34830,2026-08-24T00:29:04Z
36446,ta,574,kept,,skeptical,இவ்வளவு தூரம் நடக்க முடியுமா?,34831,2026-08-24T00:29:04Z
36447,ta,574,kept,,impatient,"சீக்கிரம் சொல்லுங்க, எனக்கு அவசரம்.",34832,2026-08-24T00:29:04Z
36448,ta,574,kept,,impatient,"இல்லை, நான் சொன்னது புரியவில்லையா?",34833,2026-08-24T00:29:04Z
36449,ta,574,kept,,surprised,உจริงமாகவா? அங்க இப்போ மழை பெய்யுமா?,34834,2026-08-24T00:29:05Z
36450,ta,574,rejected,missing_filler,negative_ack,எனக்கு இது தேவையில்லை.,,2026-08-24T00:29:05Z
36451,ta,574,kept,,impatient,எப்போ தான் டிக்கெட் கிடைக்கும்?,34835,2026-08-24T00:29:05Z
36452,ta,574,kept,,skeptical,இது ரொம்ப ரிஸ்க்கா இருக்குமே.,34836,2026-08-24T00:29:05Z
36453,ta,574,kept,,thinking,எப்போ தீர்வு கிடைக்கும்?,34837,2026-08-24T00:29:05Z
36454,ta,574,kept,,positive_ack,இதை உடனே சரி பண்ணுங்க.,34838,2026-08-24T00:29:06Z
36455,ta,574,kept,,empathetic,நான் ரொம்ப நேரம் வெயிட் பண்ணிட்டேன்.,34839,2026-08-24T00:29:06Z
36456,ta,574,rejected,bad_script,empathetic,உங்க சர்வீஸ் ரொம்ப बेकारம்.,,2026-08-24T00:29:06Z
36457,ta,574,kept,,empathetic,என்னால இதை பொறுத்துக்க முடியல.,34840,2026-08-24T00:29:06Z
36458,ta,574,kept,,positive_ack,மேனேஜர்கிட்ட பேசணும்.,34841,2026-08-24T00:29:07Z
36459,ta,574,kept,,thinking,பணம் கட்டியும் வரல.,34842,2026-08-24T00:29:07Z
36460,ta,574,kept,,agreeing,நீங்க சொன்னது நடக்கல.,34843,2026-08-24T00:29:07Z
36461,ta,574,kept,,thinking,இதை யாருக்கு கம்ப்ளைன்ட் பண்ணனும்?,34844,2026-08-24T00:29:07Z
36462,ta,574,kept,,positive_ack,எனக்கு இது பிடிக்கல.,34845,2026-08-24T00:29:07Z
36463,ta,574,kept,,apologetic,இன்னும் எத்தனை தடவை சொல்லணும்?,34846,2026-08-24T00:29:08Z
36464,ta,574,kept,,empathetic,ரொம்ப கஷ்டமா இருக்கு.,34847,2026-08-24T00:29:08Z
36465,ta,574,kept,,positive_ack,எனக்கு இப்பவே பதில் வேணும்.,34848,2026-08-24T00:29:08Z
36466,ta,574,kept,,thinking,இது எப்படி சாத்தியம்?,34849,2026-08-24T00:29:08Z
36467,ta,574,kept,,positive_ack,இந்த நோட்ஸ் ரொம்ப தெளிவா இருக்கு.,34850,2026-08-24T00:29:09Z
36468,ta,574,kept,,empathetic,எக்ஸாம் ஹால்ல ரொம்ப பயமா இருந்தது.,34851,2026-08-24T00:29:09Z
36469,ta,574,kept,,excited,நான் ஒரு புது லாங்குவேஜ் கத்துக்க ஆரம்பிச்சிருக்கேன்.,34852,2026-08-24T00:29:09Z
36470,ta,574,kept,,empathetic,ஆசிரியர் சொன்னது எனக்கு புரியல.,34853,2026-08-24T00:29:09Z
36471,ta,574,kept,,empathetic,இந்த டாபிக் ரொம்ப கடினமா இருக்கு.,34854,2026-08-24T00:29:09Z
36472,ta,574,kept,,positive_ack,நானும் உங்க கூட சேர்ந்து படிக்கட்டுமா?,34855,2026-08-24T00:29:10Z
36473,ta,574,kept,,empathetic,"எனக்கு தூக்கம் வருது, படிப்பு முடியல.",34856,2026-08-24T00:29:10Z
36474,ta,574,kept,,excited,நான் எல்லா கேள்விகளுக்கும் பதில் எழுதிட்டேன்!,34857,2026-08-24T00:29:10Z
36475,ta,574,kept,,thinking,இன்னும் எவ்வளவு நேரம் படிக்கணும்?,34858,2026-08-24T00:29:10Z
36476,ta,574,kept,,surprised,இந்த ரிசல்ட் எனக்கு எதிர்பார்க்கல.,34859,2026-08-24T00:29:10Z
36477,ta,574,kept,,agreeing,எனக்கு பிளேன் பண்ணி படிக்க பிடிக்கும்.,34860,2026-08-24T00:29:11Z
36478,ta,574,kept,,positive_ack,டிஜிட்டல் நோட்ஸ் எடுப்பது ஈஸியா இருக்கு.,34861,2026-08-24T00:29:11Z
36479,ta,574,kept,,sad_acknowledge,என் மார்க் ரொம்ப குறைவா இருக்கு.,34862,2026-08-24T00:29:11Z
36480,ta,574,kept,,positive_ack,நான் தினமும் ஒரு மணிநேரம் வாசிக்கிறேன்.,34863,2026-08-24T00:29:11Z
